country,code,courses,college,city,type
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Lord Buddha Koshi Medical College and Hospital,Saharsa,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,M.E.S. Medical College,Kolathur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,M.N.R. Medical College,Sangareddy,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,M.P. Shah Government Medical College,Jamnagar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,M.S. Ramaiah Medical College,Bangalore,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,M.V.J. Medical College and Research Hospital,Hoskote,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Madha Medical College and Research Institute,Chennai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Madhubani Medical College,Madhubani,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Madras Medical College,Chennai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Madurai Medical College,Madurai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Mahadevappa Rampure Medical College,Gulbarga,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Mahamaya Rajkiya Allopathic Medical College,Ambedkarnagar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Maharaja Agrasen Medical College,Agroha,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Maharaja Jitendra Narayan Medical College & Hospital,Coochbehar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Maharaja Krishna Chandra Gajapati Medical College,Berhampur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Maharaja Suhel Dev Autonomous State Medical College,Bahraich,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Maharajah's Institute of Medical Sciences, Vizianagaram",Vizianagaram,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Maharani Laxmi Bai Medical College,Jhansi,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Maharashtra Institute of Medical Education & Research (MIMER),Pune,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Maharashtra Institute of Medical Sciences & Research (MIMSR),Latur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Maharishi Markandeshwar College of Medical Sciences & Research, Sadopur",Ambala,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Maharishi Markandeshwar Institute of Medical Sciences & Research,Ambala,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Maharishi Markandeshwar Medical College & Hospital, Solan",Solan,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Maharshi Devraha Baba Autonomous State Medical College Deoria,Deoria,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Mahatma Gandhi Institute of Medical Sciences, Wardha",Wardha,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Mahatma Gandhi Medical College and Hospital, Jaipur",Jaipur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Mahatma Gandhi Medical College and Research Institute,Pondicherry,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Mahatma Gandhi Memorial Medical College, Indore",Indore,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Mahatma Gandhi Memorial Medical College, Jamshedpur",Jamshedpur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Mahatma Gandhi Mission Medical College, Vashi",Mumbai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Mahatma Gandhi Mission's Medical College, Aurangabad",Aurangabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Mahatma Gandhi Mission's Medical College, Navi Mumbai",Navi Mumbai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Mahatma Gandhi Missions Medical College, Nerul, Navi Mumbai",Navi Mumbai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Mahatma Vidur Autonomous State Medical College,Bijnor,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Mahaveer Institute of Medical Sciences and Research Bhopal,Bhopal,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Mahavir Institute of Medical Sciences,Vikarabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Maheshwara Medical College,Patancheru,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Major S.D. Singh Medical College and Hospital,Fathehgarh,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Malabar Medical College,Kozhikode,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Malankara Orthodox Syrian Church Medical College,Kolenchery,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Malda Medical College and Hospital,Malda,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Malla Reddy Institute of Medical Sciences,Hyderabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Mallareddy Medical College for Women,Hyderabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Mamata Academy of Medical Sciences,Bachupally,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Mamata Medical College,Khammam,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Nagaland Institute of Medical Sciences & Research,Kohima,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Nagaon Medical College,Nagaon,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Nalanda Medical College,Patna,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Nalbari Medical College, Nalbari",Nalbari,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,NAMO Medical Education and Research Institute,Silvassa,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Nandha Medical College & Hospital Erode,Erode,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Naraina Medical College and Research Centre,Kanpur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Narayan Medical College and Hospital,Jamuhar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Narayana Medical College,Nellore,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Narendra Modi Medical College Ahmedabad,Ahmedabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"National Capital Region Institute of Medical Sciences, Meerut",Meerut,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"National Institute of Medical Science & Research, Jaipur",Jaipur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Navodaya Medical College,Raichur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Neelima Institute of Medical Sciences,Hyderabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Netaji Subhas Medical College and Hospital Amhara,Patna,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Netaji Subhash Chandra Bose Medical College,Jabalpur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Nilratan Sircar Medical College,Kolkata,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Nimra Institute of Medical Sciences,Vijayawada,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Noida International Institute of Medical Sciences,Noida,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Nootan Medical College and Research Centre,Visnagar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,North Bengal Medical College,Darjeeling,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,North Delhi Municipal Corporation Medical College,New Delhi,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences,Shillong,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Nova Institute of Medical Sciences and Research Centre,Telangana,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Osmania Medical College,Hyderabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,P.E.S. Institute of Medical Sciences and Research,Kuppam,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,P.K. Das Institute of Medical Sciences,Palakkad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,P.S.G. Institute of Medical Sciences and Research,Coimbatore,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,PA Sangma International Medical College & Hospital,Baridua,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Pacific Institute of Medical Sciences,Udaipur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Pacific Medical College & Hospital,Udaipur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Palakkad Institute of Medical Sciences, Palakkad Kerala",Palakkad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Pandit Deendayal Upadhyay Medical College, Rajkot",Rajkot,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Pandit Deendayal Upadhyaya Medical College Churu,Churu,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Pandit Jawahar Lal Nehru Medical College and Hospital,Chamba,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Pandit Raghunath Murmu Medical College and Hospital,Baripada,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Panimalar Medical College Hospital and Research Institute Chennai,Chennai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Parbhani Medical College, Parbhani",Parbhani,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Parul Institute of Medical Sciences & Research,Waghodia,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Patna Medical College,Patna,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,People's College of Medical Sciences & Research Centre,Bhopal,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,PES University Institute of Medical Sciences and Research Bangalore,,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Pondicherry Institute of Medical Sciences and Research,Pondicherry,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Prafulla Chandra Sen Government Medical College and Hospital,Hooghly,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Prakash Institute of Medical Sciences & Research, Urun-Islampur",Islampur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Pramukhswami Medical College,Karamsad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Prasad Institute of Medical Sciences,Lucknow,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Prathima Institute of Medical Sciences,Karimnagar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Prathima Relief Institue of Medical Sciences,Warangal,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,PSP Medical College Hospital and Research Institute,Tambaram,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Pt. B.D.S. Postgraduate Institute of Medical Sciences,Rohtak,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Pt. Jawahar Lal Nehru Memorial Medical College Raipur,Raipur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Punjab Institute of Medical Sciences,Jalandhar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Purulia Government Medical College and Hospital,Purulia,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Pushpagiri Institute of Medical Sciences and Research Centre,Thiruvalla,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,R.G. Kar Medical College,Kolkata,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"R.K.D.F. Medical College Hospital & Research Centre, Jatkhedi",Bhopal,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,R.U.H.S. College of Medical Sciences,Jaipur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,R.V.M. Institute of Medical Sciences and Research Center,Laxmakkapally,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Radha Devi Jageshwari Memorial Medical College and Hospital,Muzaffarpur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Raichur Institute of Medical Sciences,Raichur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Raiganj Government Medical College & Hospital,Raiganj,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Raipur Institute of Medical Sciences,Raipur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Rajarshi Chhatrapati Shahu Maharaj Government Medical College Kolhapur,Kolhapur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Rajendra Institute of Medical Sciences, Ranchi",Ranchi,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Rajiv Gandhi Institute of Medical Sciences, Adilabad",Adilabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital,Thane,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Rajkiya Medical College, Jalaun",Orai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Rajmata Vijaya Raje Scindia Medical College,Bhilwara,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Rajshree Medical Research Institute,Bareilly,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Ram Krishna College Hospital & Research Centre, Bhopal",Bhopal,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Rama Medical College and Hospital, Hapur",Gaziabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Rama Medical College and Hospital, Kanpur",Kanpur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Rampurhat Government Medical College & Hospital,Rampurhat,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Rangaraya Medical College,Kakinada,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Ravindra Nath Tagore Medical College,Udaipur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Regional Institute of Medical Sciences,Imphal,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,RIMT Medical College and Hospital,Mandi Gobindgarh,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Rohilkhand Medical College & Hospital,Bareilly,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Ruxmaniben Deepchand Gardi Medical College,Ujjain,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,S. Nijalingappa Medical College and H.S.K. Hospital & Research Centre,Bagalkot,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,S.M.B.T. Institute of Medical Sciences & Research Centre,Igatpuri,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,S.R.M. Medical College Hospital and Research Centre,Kancheepuram,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"S.S. Institute of Medical Sciences & Research Centre, Davangere",Davangere,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,S.V.S. Medical College,Mahbubnagar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Saheed Laxman Nayak Medical College and Hospital,Koraput,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Saheed Rendo Majhi Medical College & Hospital, Bhawanipatna, Kalahandi",Bhawanipatna,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"SAL Institute of Medical Sciences, Ahmedabad",Ahmedabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Santhiram Medical College,Kurnool,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Santiniketan Medical College Bolpur,Bolpur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Santosh Medical College,Ghaziabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sapthagiri Institute of Medical Sciences & Research Centre,Bangalore,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Saraswathi Institute of Medical Sciences,Hapur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Saraswati Medical College,Unnao,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sarat Chandra Chattopadhyay Government Medical College and Hospital,Howrah,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sardar Patel Medical College,Bikaner,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sarojini Naidu Medical College,Agra,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Saveetha Medical College and Hospital,Chennai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sawai Man Singh Medical College,Jaipur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"School of Medical Sciences and Research, Greater Noida",Greater Noida,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,SDM College of Medical Sciences & Hospital,Dharwad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Seth G.S. Medical College,Mumbai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shadan Institute of Medical Sciences Teaching Hospital & Research Centre,Hyderabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shahed Nirmal Mahto Medical College and Hospital,Dhanbad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shaheed Hasan Khan Mewati Government Medical College,Nalhar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College,Saharanpur,university
